Gene ID	Gene Name	SRR7153131	SRR7153130	SRR7153129	SRR7153128	SRR7153127	SRR7153126
Zm00001eb051670		0	0	0	0	0	0
Zm00001eb051680		0	0	0	0	0	0
Zm00001eb051690		0	0	0	0	0	0
Zm00001eb051700		0	0	0	0	0	0
Zm00001eb051710		0	0	0	0	0	0
Zm00001eb051720		0	0	0	0	0	0
Zm00001eb051730		3	3	3	1	3	3
Zm00001eb051740		2	2	7	1	6	4
Zm00001eb051750		0	6	5	5	5	14
Zm00001eb051760		38	41	29	22	29	36
Zm00001eb051770		746	448	1754	97	623	214
Zm00001eb051780		317	285	476	228	201	254
Zm00001eb051790		0	0	0	0	0	0
Zm00001eb051800		1672	2053	2193	864	1308	1277
Zm00001eb051810		1	11	4	9	26	7
Zm00001eb051820		0	0	0	0	0	0
Zm00001eb051830		79	102	131	41	83	99
Zm00001eb051840		932	970	1250	395	706	660
Zm00001eb051850		1	3	4	0	4	0
Zm00001eb051860		30	53	59	19	41	31
Zm00001eb051870		1230	1612	1601	827	1119	1188
Zm00001eb051880		3	3	3	6	1	4
Zm00001eb051890		3	0	4	1	1	1
Zm00001eb051900		39	92	127	45	76	173
Zm00001eb051910		1	2	1	2	0	3
Zm00001eb051920		0	0	0	0	0	0
Zm00001eb051930		14	12	14	10	12	9
Zm00001eb051940		0	0	0	0	0	0
Zm00001eb051950		572	628	720	181	694	376
Zm00001eb051960		1	1	4	7	0	1
Zm00001eb051970		0	0	0	0	0	0
Zm00001eb051980		200	232	229	88	155	145
Zm00001eb051990		1556	1339	1779	493	1036	898
Zm00001eb052000		0	6	9	2	3	2
Zm00001eb052010		0	0	0	0	0	0
Zm00001eb052020		5	11	36	29	53	23
Zm00001eb052030		0	0	0	0	0	0
Zm00001eb052040		1	0	0	0	0	0
Zm00001eb052050		1	0	0	0	0	0
Zm00001eb052060		0	0	0	0	0	0
Zm00001eb052070		36	46	65	28	34	48
Zm00001eb052080		9	28	41	36	57	37
Zm00001eb052090		0	0	0	0	0	0
Zm00001eb052100		55	62	71	31	52	56
Zm00001eb052110		6	7	3	12	18	10
Zm00001eb052120		0	0	0	0	0	0
Zm00001eb052130		165	184	206	154	334	180
Zm00001eb052140		0	0	0	0	0	0
Zm00001eb052150		0	0	0	0	0	0
Zm00001eb052160		0	0	0	0	0	0
Zm00001eb052170		0	0	0	0	0	0
Zm00001eb052180		0	1	0	0	0	0
Zm00001eb052190		0	0	0	0	0	0
Zm00001eb052200		1	0	0	0	0	0
Zm00001eb052210		0	0	0	0	0	0
Zm00001eb052220		94	98	82	93	107	89
Zm00001eb052230		48	67	69	33	31	43
Zm00001eb052240		0	0	0	0	0	0
Zm00001eb052250		2	4	5	1	2	4
Zm00001eb052260		366	365	413	146	427	242
Zm00001eb052270		26	15	27	15	43	27
Zm00001eb052280		0	0	0	0	0	0
Zm00001eb052290		493	650	692	321	459	418
Zm00001eb052300		0	1	1	0	0	0
Zm00001eb052310		5	7	10	14	6	7
Zm00001eb052320		0	0	1	0	0	0
Zm00001eb052330		0	0	1	0	0	0
Zm00001eb052340		21	33	29	10	25	16
Zm00001eb052350		0	0	0	0	0	0
Zm00001eb052360		0	0	0	0	0	0
Zm00001eb052370		0	0	0	0	0	0
Zm00001eb052380		0	0	0	0	0	0
Zm00001eb052390		0	0	0	0	0	0
Zm00001eb052400		0	0	0	0	0	0
Zm00001eb052410		0	0	0	0	0	0
Zm00001eb052420		0	0	0	0	0	0
Zm00001eb052430		0	0	0	0	0	0
Zm00001eb052440		0	0	0	0	0	0
Zm00001eb052450		154	847	940	968	1842	334
Zm00001eb052460		255	219	226	137	245	228
Zm00001eb052470		42	63	124	37	78	74
Zm00001eb052480		0	0	0	0	0	0
Zm00001eb052490		0	0	0	0	0	0
Zm00001eb052500		0	0	0	1	1	0
Zm00001eb052510		127	183	179	108	190	154
Zm00001eb052520		1	1	0	0	0	0
Zm00001eb052530		4	15	13	4	14	23
Zm00001eb052540		103	282	251	93	269	233
Zm00001eb052550		1	3	10	1	13	5
Zm00001eb052560		1	0	0	0	3	1
Zm00001eb052570		0	0	0	0	0	0
Zm00001eb052580		0	0	0	0	0	0
Zm00001eb052590		0	0	0	0	0	0
Zm00001eb052600		0	0	0	0	0	0
Zm00001eb052610		18	19	35	12	62	33
Zm00001eb052620		0	0	0	0	0	0
Zm00001eb052630		218	252	239	135	203	275
Zm00001eb052640		98	159	181	102	219	166
Zm00001eb052650		72	67	97	36	82	68
Zm00001eb052660		0	0	1	0	0	0
Zm00001eb052670		0	1	1	0	0	1
Zm00001eb052680		47	63	69	27	52	53
Zm00001eb052690		65	68	169	24	78	48
Zm00001eb052700		2	1	3	0	1	2
Zm00001eb052710		0	0	0	0	0	0
Zm00001eb052720		49	89	131	30	130	72
Zm00001eb052730		1	2	1	1	1	1
Zm00001eb052740		381	339	424	206	382	291
Zm00001eb052750		424	486	812	236	851	529
Zm00001eb052760		0	0	0	0	0	0
Zm00001eb052770		0	0	0	0	0	0
Zm00001eb052780		1	1	0	0	0	0
Zm00001eb052790		0	0	0	0	0	0
Zm00001eb052800		360	477	406	179	377	286
Zm00001eb052810		341	393	484	301	260	278
Zm00001eb052820		617	529	719	305	391	296
Zm00001eb052830		5110	3409	4314	1789	1957	2132
Zm00001eb052840		0	0	0	0	0	0
Zm00001eb052850		2121	1474	1469	717	396	594
Zm00001eb052860		98	94	165	87	163	136
Zm00001eb052870		696	983	804	434	672	607
Zm00001eb052880		21	21	25	25	24	12
Zm00001eb052890		0	0	0	1	0	0
Zm00001eb052900		0	0	0	0	0	0
Zm00001eb052910		488	196	471	98	181	177
Zm00001eb052920		0	0	0	0	0	0
Zm00001eb052930		0	0	0	0	0	0
Zm00001eb052940		751	698	716	401	561	478
Zm00001eb052950		55	65	73	34	42	55
Zm00001eb052960		174	151	293	96	118	121
Zm00001eb052970		709	825	748	274	447	430
Zm00001eb052980		0	0	0	0	0	0
Zm00001eb052990		0	0	0	0	0	0
Zm00001eb053000		0	0	0	0	0	0
Zm00001eb053010		44	85	106	46	74	69
Zm00001eb053020		225	339	238	138	220	210
Zm00001eb053030		0	0	0	0	0	0
Zm00001eb053040		0	0	0	0	0	0
Zm00001eb053050		0	0	0	0	0	0
Zm00001eb053060		0	0	0	0	0	0
Zm00001eb053070		0	0	0	0	0	0
Zm00001eb053080		0	0	0	0	0	0
Zm00001eb053090		0	0	0	0	0	0
Zm00001eb053100		0	0	0	0	0	0
Zm00001eb053110		14	15	19	13	19	32
Zm00001eb053120		0	0	0	0	0	0
Zm00001eb053130		247	237	219	124	166	140
Zm00001eb053140		0	0	0	0	0	0
Zm00001eb053150		0	0	0	0	0	0
Zm00001eb053160		0	3	0	1	0	2
Zm00001eb053170		319	280	265	161	198	180
Zm00001eb053180		0	0	1	0	0	1
Zm00001eb053190		133	152	194	56	175	103
Zm00001eb053200		115	162	155	75	102	62
Zm00001eb053210		72	76	98	40	63	51
Zm00001eb053220		6	74	92	30	87	119
Zm00001eb053230		268	562	340	194	318	271
Zm00001eb053240		3	0	1	0	2	0
Zm00001eb053250		53	61	54	30	47	31
Zm00001eb053260		131	171	184	86	188	107
Zm00001eb053270		0	0	0	0	0	0
Zm00001eb053280		987	928	1055	405	487	547
Zm00001eb053290		275	241	254	104	160	164
Zm00001eb053300		162	182	184	81	103	119
Zm00001eb053310		159	196	162	83	90	90
Zm00001eb053320		1909	2220	2796	949	2443	1298
Zm00001eb053330		1089	1119	1622	397	1189	568
Zm00001eb053340		267	91	183	295	227	139
Zm00001eb053350		46	22	35	16	37	22
Zm00001eb053360		6	14	17	3	16	23
Zm00001eb053370		37	45	38	27	44	65
Zm00001eb053380		0	0	0	0	0	0
Zm00001eb053390		201	180	199	92	106	134
Zm00001eb053400		0	0	0	0	0	0
Zm00001eb053410		433	549	593	235	453	351
Zm00001eb053420		306	426	343	300	228	305
Zm00001eb053430		0	0	0	0	1	0
Zm00001eb053440		1296	1345	2283	177	645	615
Zm00001eb053450		0	0	0	0	0	0
Zm00001eb053460		483	632	563	368	534	522
Zm00001eb053470		1152	1352	1649	590	1607	961
Zm00001eb053480		0	2	2	0	0	3
Zm00001eb053490		488	418	450	174	359	229
Zm00001eb053500		504	541	655	321	398	323
Zm00001eb053510		518	619	652	255	380	382
Zm00001eb053520		104	197	146	133	214	168
Zm00001eb053530		120	267	257	114	417	187
Zm00001eb053540		167	223	263	59	131	75
Zm00001eb053550		3	8	14	5	7	18
Zm00001eb053560		0	0	0	0	0	0
Zm00001eb053570		8	14	18	5	31	9
Zm00001eb053580		0	1	2	0	2	3
Zm00001eb053590		0	0	0	0	0	0
Zm00001eb053600		4	5	0	0	3	2
Zm00001eb053610		61	83	90	52	108	84
Zm00001eb053620		47	11	28	5	2	8
Zm00001eb053630		168	160	159	80	111	114
Zm00001eb053640		0	2	6	1	2	0
Zm00001eb053650		531	564	651	351	417	432
Zm00001eb053660		0	3	1	5	2	5
Zm00001eb053670		313	268	302	145	159	149
Zm00001eb053680		54	62	91	43	70	55
Zm00001eb053690		510	701	583	414	738	652
Zm00001eb053700		0	0	0	0	0	0
Zm00001eb053710		143	399	264	98	348	184
Zm00001eb053720		0	1	0	1	1	0
Zm00001eb053730		262	314	393	134	410	216
Zm00001eb053740		353	507	481	221	309	255
Zm00001eb053750		4149	7666	6652	3456	2875	2726
Zm00001eb053760		0	0	0	0	0	0
Zm00001eb053770		142	155	208	93	130	122
Zm00001eb053780		0	0	0	0	0	0
Zm00001eb053790		620	805	905	271	677	475
Zm00001eb053800		453	413	407	206	211	314
Zm00001eb053810		56	46	39	27	42	36
Zm00001eb053820		0	0	0	0	0	0
Zm00001eb053830		12	11	21	13	30	21
Zm00001eb053840		0	0	0	0	0	0
Zm00001eb053850		232	151	229	165	191	143
Zm00001eb053860		0	12	7	3	9	20
Zm00001eb053870		187	250	302	108	217	177
Zm00001eb053880		618	615	774	214	390	359
Zm00001eb053890		0	0	0	0	0	0
Zm00001eb053900		0	0	0	0	0	0
Zm00001eb053910		0	0	5	0	1	1
Zm00001eb053920		11	15	18	13	21	12
Zm00001eb053930		31	57	35	23	44	42
Zm00001eb053940		89	85	107	51	68	102
Zm00001eb053950		0	0	0	0	0	0
Zm00001eb053960		996	1263	1483	637	1286	1057
Zm00001eb053970		1	6	12	3	4	5
Zm00001eb053980		0	0	0	0	0	0
Zm00001eb053990		0	0	0	0	0	0
Zm00001eb054000		30	33	51	16	34	29
Zm00001eb054010		577	894	804	345	568	441
Zm00001eb054020		119	101	160	67	82	105
Zm00001eb054030		0	0	0	0	0	0
Zm00001eb054040		12	72	98	40	149	39
Zm00001eb054050		23	34	73	34	93	51
Zm00001eb054060		27	74	109	123	163	114
Zm00001eb054070		0	0	0	0	0	3
Zm00001eb054080		0	0	0	1	1	1
Zm00001eb054090		549	740	806	254	691	371
Zm00001eb054100		255	121	92	103	34	76
Zm00001eb054110		1	5	3	5	8	2
Zm00001eb054120		94	129	93	66	92	89
Zm00001eb054130		1	1	2	0	1	4
Zm00001eb054140		3	1	13	5	12	2
Zm00001eb054150		116	162	175	71	141	133
Zm00001eb054160		223	240	196	181	242	219
Zm00001eb054170		546	682	644	273	473	457
Zm00001eb054180		1	6	4	0	0	1
Zm00001eb054190		141	224	240	33	116	162
Zm00001eb054200		884	823	855	412	683	572
Zm00001eb054210		807	863	1027	436	1077	655
Zm00001eb054220		137	142	158	75	122	116
Zm00001eb054230		4112	4464	4297	2866	5423	4651
Zm00001eb054240		38	77	69	12	54	88
Zm00001eb054250		325	345	398	236	463	319
Zm00001eb054260		405	295	316	184	216	230
Zm00001eb054270		0	0	0	0	0	0
Zm00001eb054280		4263	3183	3545	2358	1205	2277
Zm00001eb054290		194	182	175	115	140	144
Zm00001eb054300		0	0	0	0	0	0
Zm00001eb054310		92	96	77	57	68	73
Zm00001eb054320		182	224	178	75	104	146
Zm00001eb054330		0	1	1	1	1	0
Zm00001eb054340		0	0	0	0	0	0
Zm00001eb054350		0	0	0	0	0	0
Zm00001eb054360		0	0	0	0	0	0
Zm00001eb054370		119	124	118	57	59	76
Zm00001eb054380		557	467	626	225	415	353
Zm00001eb054390		7	7	9	10	16	6
Zm00001eb054400		337	402	451	117	245	160
Zm00001eb054410		233	246	330	150	252	278
Zm00001eb054420		13	24	37	7	23	14
Zm00001eb054430		0	0	0	0	0	0
Zm00001eb054440		0	0	0	0	0	1
Zm00001eb054450		0	1	0	0	0	0
Zm00001eb054460		547	691	672	278	380	417
Zm00001eb054470		19	36	12	6	22	16
Zm00001eb054480		70	67	103	42	68	91
Zm00001eb054490		0	0	0	0	0	0
Zm00001eb054500		479	406	496	159	415	332
Zm00001eb054510		2	2	4	3	29	1
Zm00001eb054520		46	49	66	38	38	31
Zm00001eb054530		0	0	0	0	0	0
Zm00001eb054540		0	0	0	0	0	0
Zm00001eb054550		0	0	0	0	0	0
Zm00001eb054560		6	8	0	5	4	1
Zm00001eb054570		0	2	0	0	1	3
Zm00001eb054580		0	0	0	0	0	0
Zm00001eb054590		3	8	1	4	2	1
Zm00001eb054600		0	0	0	0	0	0
Zm00001eb054610		0	0	0	0	0	0
Zm00001eb054620		0	0	0	0	0	0
Zm00001eb054630		0	0	0	0	0	0
Zm00001eb054640		0	0	0	0	0	0
Zm00001eb054650		612	725	824	264	505	486
Zm00001eb054660		346	465	613	241	222	269
Zm00001eb054670		221	174	279	65	147	167
Zm00001eb054680		219	620	525	337	353	301
Zm00001eb054690		931	963	799	497	473	548
Zm00001eb054700		0	0	0	0	0	0
Zm00001eb054710		0	0	0	1	1	1
Zm00001eb054720		0	0	0	0	0	0
Zm00001eb054730		0	0	0	0	0	0
Zm00001eb054740		0	0	0	0	0	0
Zm00001eb054750		0	0	1	0	0	1
Zm00001eb054760		353	306	455	180	45	85
Zm00001eb054770		0	0	0	0	0	0
Zm00001eb054780		0	0	0	0	0	0
Zm00001eb054790		5	5	1	1	4	5
Zm00001eb054800		8	14	17	5	9	11
Zm00001eb054810		2	3	1	0	0	0
Zm00001eb054820		0	0	0	0	0	0
Zm00001eb054830		698	835	895	329	523	482
Zm00001eb054840		93	183	164	63	152	79
Zm00001eb054850		0	0	0	0	1	0
Zm00001eb054860		1	0	2	0	0	0
Zm00001eb054870		0	0	1	0	0	0
Zm00001eb054880		93	132	183	55	155	132
Zm00001eb054890		64	61	78	24	84	52
Zm00001eb054900		0	0	0	0	0	0
Zm00001eb054910		2168	2843	3205	948	1950	1581
Zm00001eb054920		3	4	18	8	29	10
Zm00001eb054930		0	1	0	0	0	0
Zm00001eb054940		36	66	75	19	79	50
Zm00001eb054950		647	943	817	341	602	445
Zm00001eb054960		541	492	788	257	566	446
Zm00001eb054970		194	185	228	90	161	145
Zm00001eb054980		4321	5659	6216	1732	5514	2733
Zm00001eb054990		630	832	1244	1339	1365	1285
Zm00001eb055000		0	0	0	0	0	0
Zm00001eb055010		92	120	164	25	94	49
Zm00001eb055020		2272	1691	2159	1312	1949	1554
Zm00001eb055030		292	282	308	68	251	127
Zm00001eb055040		0	1	0	0	1	1
Zm00001eb055050		1464	1663	2088	719	1574	1099
Zm00001eb055060		0	0	0	0	0	0
Zm00001eb055070		1	0	1	0	0	1
Zm00001eb055080		1072	980	1254	327	1051	618
Zm00001eb055090		0	0	0	0	1	1
Zm00001eb055100		0	0	0	2	0	0
Zm00001eb055110		56	63	78	54	89	80
Zm00001eb055120		10	3	13	3	18	0
Zm00001eb055130		0	0	0	0	0	0
Zm00001eb055140		0	0	0	0	0	0
Zm00001eb055150		0	0	0	0	0	0
Zm00001eb055160		0	0	0	0	0	0
Zm00001eb055170		1901	1673	2188	634	1596	972
Zm00001eb055180		688	1195	995	405	634	592
Zm00001eb055190		43	68	57	47	40	45
Zm00001eb055200		0	0	0	0	0	0
Zm00001eb055210		349	385	648	425	285	251
Zm00001eb055220		1	1	4	0	1	0
Zm00001eb055230		607	680	753	418	423	563
Zm00001eb055240		1	0	0	0	0	0
Zm00001eb055250		0	0	2	0	0	1
Zm00001eb055260		11	9	7	29	20	19
Zm00001eb055270		0	0	0	0	1	0
Zm00001eb055280		116	137	244	69	214	144
Zm00001eb055290		0	1	0	0	0	0
Zm00001eb055300		0	0	1	0	0	0
Zm00001eb055310		343	348	404	169	191	218
Zm00001eb055320		177	150	155	97	179	114
Zm00001eb055330		922	1358	1681	423	1791	845
Zm00001eb055340		1	0	1	0	0	0
Zm00001eb055350		0	0	0	0	0	0
Zm00001eb055360		197	181	177	71	158	152
Zm00001eb055370		1	6	5	1	1	6
Zm00001eb055380		0	0	0	0	0	0
Zm00001eb055390		0	0	0	0	0	0
Zm00001eb055400		0	2	1	0	0	2
Zm00001eb055410		3	1	1	0	4	4
Zm00001eb055420		0	0	0	0	0	0
Zm00001eb055430		0	6	31	1	3	9
Zm00001eb055440		1	0	0	0	1	0
Zm00001eb055450		648	711	942	301	554	431
Zm00001eb055460		10	17	22	12	12	28
Zm00001eb055470		819	768	857	288	383	400
Zm00001eb055480		0	0	0	0	0	0
Zm00001eb055490		22	71	78	15	33	62
Zm00001eb055500		0	0	0	0	0	0
Zm00001eb055510		0	0	0	0	0	0
Zm00001eb055520		0	0	0	0	0	0
Zm00001eb055530		0	0	0	0	0	0
Zm00001eb055540		0	0	0	0	0	0
Zm00001eb055550		3569	4025	3989	1610	2597	2288
Zm00001eb055560		76	71	93	22	39	52
Zm00001eb055570		2	1	2	0	0	0
Zm00001eb055580		0	0	0	0	0	0
Zm00001eb055590		177	105	235	50	257	143
Zm00001eb055600		9	16	3	0	2	2
Zm00001eb055610		0	1	2	0	0	0
Zm00001eb055620		63	121	96	64	84	119
Zm00001eb055630		5	1	1	18	18	33
Zm00001eb055640		1296	994	1246	283	741	491
Zm00001eb055650		336	477	567	194	473	332
Zm00001eb055660		2	0	2	1	0	0
Zm00001eb055670		0	0	0	0	0	0
Zm00001eb055680		0	0	0	0	0	0
Zm00001eb055690		0	0	0	0	0	0
Zm00001eb055700		4	5	5	0	11	3
Zm00001eb055710		0	0	0	0	0	0
Zm00001eb055720		156	190	217	58	77	95
Zm00001eb055730		33	47	83	33	144	56
Zm00001eb055740		0	0	0	0	0	0
Zm00001eb055750		34	51	96	51	81	62
Zm00001eb055760		0	0	0	0	0	0
Zm00001eb055770		1231	1388	1359	657	1010	841
Zm00001eb055780		1	0	0	10	0	0
Zm00001eb055790		0	0	0	5	0	0
Zm00001eb055800		539	884	747	407	429	448
Zm00001eb055810		420	451	907	630	474	342
Zm00001eb055820		1711	1998	2016	830	1414	1222
Zm00001eb055830		0	0	0	0	2	0
Zm00001eb055840		220	292	275	84	210	172
Zm00001eb055850		37312	40112	50243	13426	29009	20486
Zm00001eb055860		616	548	536	405	233	357
Zm00001eb055870		30	71	84	37	50	57
Zm00001eb055880		43	66	76	33	91	96
Zm00001eb055890		12	16	0	11	0	0
Zm00001eb055900		0	1	1	0	0	1
Zm00001eb055910		338	276	255	190	217	207
Zm00001eb055920		0	0	0	0	0	0
Zm00001eb055930		37	48	66	26	50	40
Zm00001eb055940		0	2	3	0	0	1
Zm00001eb055950		0	2	3	0	6	1
Zm00001eb055960		8	9	21	9	16	6
Zm00001eb055970		301	395	406	190	356	311
Zm00001eb055980		56	78	105	48	74	50
Zm00001eb055990		29	28	62	13	27	41
Zm00001eb056000		0	0	0	0	0	0
Zm00001eb056010		100	22	128	522	16	68
Zm00001eb056020		152	110	198	50	116	77
Zm00001eb056030		1	2	4	4	6	6
Zm00001eb056040		0	0	0	0	0	0
Zm00001eb056050		35	33	48	18	34	38
Zm00001eb056060		4	3	7	4	1	2
Zm00001eb056070		3	6	4	3	15	1
Zm00001eb056080		790	841	1049	507	461	525
Zm00001eb056090		0	0	0	0	0	0
Zm00001eb056100		0	0	0	0	0	0
Zm00001eb056110		0	0	0	0	0	0
Zm00001eb056120		9	14	46	5	31	22
Zm00001eb056130		440	382	426	164	302	197
Zm00001eb056140		0	0	0	0	0	0
Zm00001eb056150		1	2	2	1	4	2
Zm00001eb056160		0	3	3	1	4	6
Zm00001eb056170		4	1	0	0	0	0
Zm00001eb056180		165	135	189	64	134	117
Zm00001eb056190		0	1	2	0	4	2
Zm00001eb056200		268	177	322	138	323	218
Zm00001eb056210		0	0	0	0	0	0
Zm00001eb056220		383	511	428	184	292	242
Zm00001eb056230		0	0	0	0	0	0
Zm00001eb056240		129	148	269	80	295	152
Zm00001eb056250		30	52	39	31	48	29
Zm00001eb056260		0	0	1	0	3	3
Zm00001eb056270		0	0	0	0	0	0
Zm00001eb056280		19	24	35	16	79	30
Zm00001eb056290		0	0	0	0	0	0
Zm00001eb056300		139	143	122	162	170	210
Zm00001eb056310		0	0	0	0	0	0
Zm00001eb056320		1593	2321	1990	1156	873	996
Zm00001eb056330		35	40	63	102	64	38
Zm00001eb056340		1506	1023	1667	786	1307	859
Zm00001eb056350		618	659	740	332	604	519
Zm00001eb056360		1381	1370	1734	526	1794	963
Zm00001eb056370		0	0	0	0	1	0
Zm00001eb056380		14	11	19	2	13	8
Zm00001eb056390		3646	3123	3785	1566	1865	1833
Zm00001eb056400		4	5	10	5	7	5
Zm00001eb056410		2	2	1	1	2	1
Zm00001eb056420		0	0	0	0	0	0
Zm00001eb056430		74	64	58	80	78	90
Zm00001eb056440		396	169	169	281	140	147
Zm00001eb056450		1572	1738	1693	667	563	957
Zm00001eb056460		0	0	1	0	0	0
Zm00001eb056470		381	400	531	157	243	285
Zm00001eb056480		842	784	834	300	608	523
Zm00001eb056490		82	72	119	56	154	99
Zm00001eb056500		0	0	0	0	0	0
Zm00001eb056510		46222	48591	40562	17450	22952	23221
Zm00001eb056520		624	610	706	288	463	420
Zm00001eb056530		339	404	342	154	290	257
Zm00001eb056540		1091	1492	1456	515	846	836
Zm00001eb056550		565	553	841	459	1017	616
Zm00001eb056560		0	0	0	0	0	0
Zm00001eb056570		0	0	0	0	0	0
Zm00001eb056580		44	34	84	67	67	74
Zm00001eb056590		0	0	0	0	0	0
Zm00001eb056600		0	0	0	0	0	0
Zm00001eb056610		13	5	10	14	6	8
Zm00001eb056620		37	36	53	33	88	39
Zm00001eb056630		0	0	0	0	0	0
Zm00001eb056640		0	0	0	0	0	0
Zm00001eb056650		191	153	174	57	55	47
Zm00001eb056660		192	173	142	46	62	46
Zm00001eb056670		0	0	0	0	0	0
Zm00001eb056680		0	0	0	0	0	0
Zm00001eb056690		0	0	0	0	0	0
Zm00001eb056700		10	12	13	1	5	6
Zm00001eb056710		0	0	0	0	0	0
Zm00001eb056720		696	825	1028	384	573	567
Zm00001eb056730		135	141	166	99	138	144
Zm00001eb056740		0	1	1	0	2	0
Zm00001eb056750		1	0	0	0	0	0
Zm00001eb056760		3	1	7	1	1	0
Zm00001eb056770		0	0	0	0	0	0
Zm00001eb056780		72	54	74	33	87	48
Zm00001eb056790		80	56	106	70	88	71
Zm00001eb056800		12	11	17	44	78	67
Zm00001eb056810		52	74	112	34	21	57
Zm00001eb056820		921	1092	1216	527	850	787
Zm00001eb056830		3	2	3	0	3	0
Zm00001eb056840		0	0	0	0	0	0
Zm00001eb056850		0	0	0	0	0	0
Zm00001eb056860		207	306	209	176	176	180
Zm00001eb056870		9	12	15	7	22	19
Zm00001eb056880		103	185	134	67	72	91
Zm00001eb056890		1135	945	1440	302	983	593
Zm00001eb056900		89	45	196	142	579	252
Zm00001eb056910		166	253	368	118	264	225
Zm00001eb056920		968	1299	1240	510	778	769
Zm00001eb056930		255	309	449	371	528	357
Zm00001eb056940		3210	3743	3535	1003	1764	1560
Zm00001eb056950		3	2	5	3	3	2
Zm00001eb056960		726	698	734	400	519	456
Zm00001eb056970		4	10	23	220	4	9
Zm00001eb056980		0	0	0	0	0	0
Zm00001eb056990		0	0	0	0	0	0
Zm00001eb057000		13	10	16	29	43	35
Zm00001eb057010		0	10	10	8	1	8
Zm00001eb057020		0	1	3	1	1	0
Zm00001eb057030		247	286	309	149	209	191
Zm00001eb057040		471	641	519	95	345	160
Zm00001eb057050		724	643	730	285	470	356
Zm00001eb057060		32	54	45	12	22	22
Zm00001eb057070		0	0	0	0	0	0
Zm00001eb057080		0	0	0	0	0	0
Zm00001eb057090		7	0	4	5	25	3
Zm00001eb057100		927	1013	893	422	699	645
Zm00001eb057110		1059	1061	1141	421	838	590
Zm00001eb057120		2	3	0	1	0	0
Zm00001eb057130		0	1	1	0	0	0
Zm00001eb057140		264	359	355	147	222	218
Zm00001eb057150		2019	2356	3023	1676	2049	2305
Zm00001eb057160		525	524	539	230	389	358
Zm00001eb057170		0	0	0	3	0	1
Zm00001eb057180		474	514	591	195	359	307
Zm00001eb057190		11	10	9	7	13	8
Zm00001eb057200		78	81	104	53	76	67
Zm00001eb057210		208	201	209	122	196	197
Zm00001eb057220		6	4	2	2	1	4
Zm00001eb057230		1240	1350	1263	841	1265	1150
Zm00001eb057240		0	0	0	0	0	0
Zm00001eb057250		152	221	146	83	77	181
Zm00001eb057260		570	634	555	282	446	449
Zm00001eb057270		84	91	87	34	63	54
Zm00001eb057280		40	31	63	21	63	48
Zm00001eb057290		3	2	11	0	9	1
Zm00001eb057300		293	314	415	109	218	194
Zm00001eb057310		0	0	0	0	0	0
Zm00001eb057320		16	7	25	12	28	11
Zm00001eb057330		1	0	3	1	7	2
Zm00001eb057340		0	0	0	0	0	0
Zm00001eb057350		40	141	97	157	340	148
Zm00001eb057360		316	315	389	144	260	217
Zm00001eb057370		65	70	141	51	155	94
Zm00001eb057380		31	13	34	42	23	16
Zm00001eb057390		0	0	0	0	0	0
Zm00001eb057400		223	285	414	138	518	215
Zm00001eb057410		950	959	935	570	617	581
Zm00001eb057420		18	29	44	6	39	25
Zm00001eb057430		130	131	126	83	123	135
Zm00001eb057440		340	439	360	112	237	309
Zm00001eb057450		0	0	0	0	0	0
Zm00001eb057460		829	868	771	246	476	404
Zm00001eb057470		2	0	1	0	2	1
Zm00001eb057480		112	56	92	65	30	55
Zm00001eb057490		274	301	396	161	339	288
Zm00001eb057500		3	13	12	11	20	14
Zm00001eb057510		149	116	140	82	114	122
Zm00001eb057520		0	0	0	0	0	0
Zm00001eb057530		143	160	214	78	118	128
Zm00001eb057540		1	5	15	1	4	13
Zm00001eb057550		0	0	0	0	0	0
Zm00001eb057560		0	3	14	1	17	16
Zm00001eb057570		116	112	148	66	113	82
Zm00001eb057580		1060	1519	1504	527	934	727
Zm00001eb057590		719	600	774	295	350	345
Zm00001eb057600		0	0	0	0	0	0
Zm00001eb057610		0	0	0	0	0	0
Zm00001eb057620		0	1	0	0	0	0
Zm00001eb057630		67	97	90	35	103	62
Zm00001eb057640		784	877	948	581	830	781
Zm00001eb057650		0	0	0	0	0	0
Zm00001eb057660		0	0	0	0	0	0
Zm00001eb057670		0	0	0	0	0	0
Zm00001eb057680		0	0	0	0	0	0
Zm00001eb057690		7159	5855	7946	2089	7129	3684
Zm00001eb057700		1213	687	976	528	1224	777
Zm00001eb057710		287	250	318	172	188	183
Zm00001eb057720		393	548	551	165	509	264
Zm00001eb057730		2	2	2	1	3	2
Zm00001eb057740		22	51	73	43	161	60
Zm00001eb057750		1	1	1	2	3	4
Zm00001eb057760		0	0	0	0	0	0
Zm00001eb057770		0	3	2	2	1	3
Zm00001eb057780		10	21	25	5	15	15
Zm00001eb057790		0	0	1	0	0	1
Zm00001eb057800		0	0	0	0	0	0
Zm00001eb057810		1914	2207	3595	551	2422	1016
Zm00001eb057820		45	36	53	35	46	37
Zm00001eb057830		0	0	0	0	0	0
Zm00001eb057840		39536	41518	50885	12562	32991	22380
Zm00001eb057850		0	0	0	0	0	0
Zm00001eb057860		6	10	17	13	21	19
Zm00001eb057870		212	240	254	115	250	164
Zm00001eb057880		1	1	0	0	0	0
Zm00001eb057890		0	0	0	0	0	0
Zm00001eb057900		0	0	0	0	0	0
